Season,Team,Lg,Salary,player_id
2010-11,New Orleans Hornets,NBA,"$1,073,280",pondequ01
2011-12,Memphis Grizzlies,NBA,"$1,153,800",pondequ01
2012-13,Memphis Grizzlies,NBA,"$1,234,320",pondequ01
2013-14,Memphis Grizzlies,NBA,"$2,225,479",pondequ01
2014-15,New Orleans Pelicans,NBA,"$3,146,068",pondequ01
2015-16,New Orleans Pelicans,NBA,"$3,382,023",pondequ01
2016-17,New Orleans Pelicans,NBA,"$3,617,978",pondequ01
2017-18,Chicago Bulls,NBA,"$3,853,931",pondequ01
2018-19,San Antonio Spurs,NBA,"$2,165,481",pondequ01
Career,(may be incomplete),,"$21,852,360",pondequ01
