Season,Team,Lg,Salary,player_id
1988-89,Los Angeles Clippers,NBA,"$1,000,000",smithch01
1990-91,Los Angeles Clippers,NBA,"$1,000,000",smithch01
1991-92,Los Angeles Clippers,NBA,"$1,050,000",smithch01
1992-93,New York Knicks,NBA,"$1,250,000",smithch01
1993-94,New York Knicks,NBA,"$2,557,000",smithch01
1994-95,New York Knicks,NBA,"$2,857,000",smithch01
1995-96,New York Knicks,NBA,"$3,357,000",smithch01
1996-97,San Antonio Spurs,NBA,"$3,557,000",smithch01
1997-98,San Antonio Spurs,NBA,"$3,957,143",smithch01
1998-99,San Antonio Spurs,NBA,"$4,375,143",smithch01
Career,(may be incomplete),,"$24,960,286",smithch01
