Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2010-10-27,24-216,NOH,,MIL,W (+4),1,35:28,6,15,.400,1,5,.200,5,5,1.000,0,6,6,2,0,0,1,1,18,11.7,+5,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
2,2,2010-10-29,24-218,NOH,,DEN,W (+6),1,23:39,2,8,.250,1,3,.333,0,0,,0,0,0,2,1,0,0,2,5,1.8,+4,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
3,3,2010-10-30,24-219,NOH,@,SAS,W (+9),1,22:46,1,4,.250,1,2,.500,0,0,,0,2,2,2,1,1,1,0,3,3.3,+10,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
4,4,2010-11-03,24-223,NOH,@,HOU,W (+8),1,24:53,7,12,.583,4,7,.571,0,1,.000,0,1,1,1,0,0,0,3,18,11.8,+13,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
5,5,2010-11-05,24-225,NOH,,MIA,W (+3),1,31:04,3,7,.429,0,2,.000,2,2,1.000,0,1,1,3,0,0,1,3,8,4.5,+4,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
6,6,2010-11-06,24-226,NOH,@,MIL,W (+6),1,30:06,5,9,.556,4,7,.571,0,0,,1,4,5,0,1,0,5,2,14,6.8,+14,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
7,7,2010-11-09,24-229,NOH,,LAC,W (+19),1,23:47,4,9,.444,1,4,.250,2,3,.667,0,2,2,1,1,0,2,4,11,4.6,+9,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
8,8,2010-11-13,24-233,NOH,,POR,W (+20),1,29:57,6,9,.667,4,6,.667,2,2,1.000,0,3,3,0,1,0,0,2,18,15.2,+9,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
9,9,2010-11-15,24-235,NOH,@,DAL,L (-3),1,21:56,2,5,.400,0,3,.000,4,5,.800,0,1,1,0,0,0,0,2,8,4.4,+2,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
10,10,2010-11-17,24-237,NOH,,DAL,W (+2),1,31:38,6,10,.600,3,4,.750,2,3,.667,0,4,4,1,1,0,1,4,17,12.3,+4,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
11,11,2010-11-19,24-239,NOH,,CLE,W (+7),1,31:55,5,11,.455,3,8,.375,7,7,1.000,0,1,1,5,0,0,1,4,20,15.5,+3,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
12,12,2010-11-21,24-241,NOH,@,SAC,W (+4),1,33:19,4,12,.333,2,4,.500,2,2,1.000,0,4,4,0,0,0,2,2,12,3.6,+8,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
13,13,2010-11-22,24-242,NOH,@,LAC,L (-4),1,39:22,4,11,.364,2,9,.222,4,6,.667,0,0,0,1,0,0,2,2,14,5.0,-4,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
14,14,2010-11-24,24-244,NOH,@,UTA,L (-18),1,28:38,3,6,.500,2,4,.500,2,3,.667,0,1,1,0,0,0,1,1,10,5.5,-8,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
15,15,2010-11-26,24-246,NOH,@,POR,W (+19),1,28:45,5,8,.625,4,5,.800,0,0,,0,4,4,0,0,0,1,2,14,9.8,+18,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
16,16,2010-11-28,24-248,NOH,,SAS,L (-14),1,29:11,3,9,.333,1,2,.500,5,6,.833,1,0,1,2,0,0,0,1,12,8.2,-10,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
17,17,2010-11-29,24-249,NOH,@,OKC,L (-6),1,29:39,3,10,.300,2,6,.333,2,2,1.000,1,1,2,0,0,0,2,1,10,2.8,-1,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
18,18,2010-12-01,24-251,NOH,,CHA,W (+16),1,19:43,2,6,.333,1,4,.250,1,2,.500,0,0,0,3,0,0,0,1,6,3.9,+2,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
19,19,2010-12-03,24-253,NOH,,NYK,L (-8),1,37:30,4,12,.333,1,5,.200,0,0,,0,2,2,1,1,0,2,1,9,2.1,-6,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
20,20,2010-12-05,24-255,NOH,@,SAS,L (-25),1,20:34,0,6,.000,0,0,,2,3,.667,0,2,2,2,1,0,0,0,2,0.4,-22,2011,belinma01,https://www.basketball-reference.com/players/b/belinma01/gamelog/2011
