Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,1997-10-31,27-301,CHH,,NYK,L (-12),1,7:17,0,3,.000,0,1,.000,2,2,1.000,1,1,2,0,0,0,1,3,2,-1.3,-8,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
2,2,1997-11-01,27-302,CHH,@,MIN,L (-16),1,21:48,3,6,.500,1,2,.500,3,3,1.000,1,1,2,0,1,1,1,2,10,7.9,-2,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
3,3,1997-11-03,27-304,CHH,@,MIA,W (+13),0,12:12,4,4,1.000,0,0,,3,4,.750,2,4,6,1,1,0,0,2,11,12.9,+7,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
4,4,1997-11-05,27-306,CHH,,DAL,W (+7),0,4:05,1,2,.500,0,0,,1,2,.500,0,0,0,0,0,0,0,1,3,1.2,+2,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
5,5,1997-11-07,27-308,CHH,@,WAS,W (+15),0,13:42,1,5,.200,0,2,.000,1,2,.500,0,3,3,0,1,0,1,1,3,0.0,+3,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
6,6,1997-11-08,27-309,CHH,,IND,W (+7),0,3:46,0,0,,0,0,,0,0,,0,0,0,0,1,0,0,2,0,0.2,+2,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
7,7,1997-11-14,27-315,CHH,@,CHI,L (-13),0,5:01,1,2,.500,0,1,.000,0,0,,1,0,1,0,0,0,0,0,2,1.7,+6,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
8,8,1997-11-15,27-316,CHH,,LAC,W (+34),0,4:57,1,2,.500,0,0,,0,0,,0,0,0,0,1,0,0,1,2,1.6,-4,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
9,9,1997-11-19,27-320,CHH,,POR,W (+14),0,10:27,1,3,.333,0,0,,1,2,.500,2,1,3,0,3,1,1,2,3,4.5,+1,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
10,10,1997-11-21,27-322,CHH,,MIA,W (+17),0,7:38,0,1,.000,0,0,,1,2,.500,0,2,2,0,0,0,1,1,1,-0.9,-8,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
11,11,1997-11-22,27-323,CHH,@,IND,W (+1),0,3:21,0,1,.000,0,0,,2,2,1.000,0,0,0,0,0,0,0,0,2,1.3,+1,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
12,12,1997-11-25,27-326,CHH,,DET,W (+5),0,2:17,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,2,0,-0.8,-5,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
13,,1997-11-28,27-329,CHH,,CLE,L (-6),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
14,13,1997-11-29,27-330,CHH,@,ATL,L (-18),0,2:31,0,0,,0,0,,1,2,.500,0,0,0,0,0,0,0,0,1,0.6,-2,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
15,14,1997-12-02,27-333,CHH,,SAC,W (+19),0,1:58,0,1,.000,0,0,,2,2,1.000,0,0,0,0,1,0,0,0,2,2.3,+1,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
16,,1997-12-04,27-335,CHH,@,MIL,L (-10),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
17,,1997-12-06,27-337,CHH,@,NYK,L (-11),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
18,,1997-12-09,27-340,CHH,@,TOR,W (+13),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
19,,1997-12-10,27-341,CHH,,WAS,W (+3),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
20,,1997-12-12,27-343,CHH,,CHI,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,1998,farmeto01,https://www.basketball-reference.com/players/f/farmeto01/gamelog/1998
