Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2001-10-30,35-059,DAL,,DET,W (+7),0,24:00,1,3,.333,0,2,.000,0,1,.000,0,0,0,8,1,0,2,1,2,4.1,+9,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
2,2,2001-11-01,35-061,DAL,@,PHI,W (+7),1,39:13,6,16,.375,2,8,.250,3,3,1.000,0,3,3,7,2,1,3,1,17,13.3,-1,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
3,3,2001-11-02,35-062,DAL,@,TOR,L (-17),1,28:13,5,12,.417,3,8,.375,4,4,1.000,0,1,1,5,0,0,3,1,17,11.0,-25,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
4,4,2001-11-04,35-064,DAL,@,MEM,W (+9),0,28:46,4,13,.308,2,8,.250,3,4,.750,0,4,4,5,2,0,2,2,13,9.0,+18,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
5,5,2001-11-06,35-066,DAL,,CHH,W (+18),0,28:19,2,10,.200,2,8,.250,1,2,.500,0,3,3,2,2,1,1,3,7,3.2,+4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
6,6,2001-11-08,35-068,DAL,,DEN,W (+14),0,15:31,1,2,.500,0,1,.000,0,0,,0,3,3,0,0,0,1,1,2,0.5,-2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
7,7,2001-11-10,35-070,DAL,,PHI,L (-7),0,28:01,2,11,.182,1,6,.167,2,2,1.000,0,3,3,3,3,0,1,2,7,4.3,-4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
8,8,2001-11-14,35-074,DAL,@,CLE,W (+13),0,17:30,3,8,.375,1,4,.250,0,0,,1,1,2,2,0,0,2,2,7,2.2,-11,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
9,9,2001-11-15,35-075,DAL,@,DET,L (-26),0,18:49,2,8,.250,1,4,.250,1,1,1.000,0,0,0,0,0,0,0,0,6,1.2,-8,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
10,10,2001-11-17,35-077,DAL,@,HOU,L (-37),0,20:45,0,6,.000,0,1,.000,0,0,,0,1,1,2,0,0,1,1,0,-3.9,-16,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
11,11,2001-11-20,35-080,DAL,,SEA,L (-8),0,9:12,0,4,.000,0,1,.000,0,0,,1,1,2,2,0,0,1,1,0,-1.8,-9,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
12,12,2001-11-21,35-081,DAL,@,CHH,W (+11),0,21:43,2,6,.333,0,3,.000,2,2,1.000,0,0,0,0,1,0,3,0,6,0.6,+4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
13,13,2001-11-23,35-083,DAL,@,MIA,W (+10),0,17:18,2,7,.286,1,4,.250,0,0,,0,2,2,1,0,0,1,0,5,1.2,+4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
14,14,2001-11-24,35-084,DAL,,PHO,W (+15),0,5:18,0,1,.000,0,0,,0,0,,0,0,0,1,0,0,0,0,0,0.0,-10,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
15,15,2001-11-27,35-087,DAL,,GSW,W (+10),0,18:08,1,4,.250,1,2,.500,0,0,,0,3,3,3,0,0,1,1,3,2.2,+18,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
16,16,2001-11-29,35-089,DAL,,SAC,L (-12),0,25:31,6,12,.500,4,8,.500,0,0,,0,3,3,6,1,1,1,4,16,14.2,-1,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
17,17,2001-12-01,35-091,DAL,@,GSW,W (+29),0,21:12,4,7,.571,2,5,.400,0,0,,0,0,0,6,1,0,2,3,10,8.7,+2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
18,18,2001-12-02,35-092,DAL,@,SAC,W (+6),0,13:04,2,5,.400,0,2,.000,1,2,.500,1,0,1,1,0,0,0,1,5,2.9,-10,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
19,19,2001-12-05,35-095,DAL,@,LAL,L (-4),0,18:40,0,3,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,2,0,-2.9,-1,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
20,20,2001-12-08,35-098,DAL,,WAS,L (-7),0,31:25,6,12,.500,1,3,.333,2,3,.667,1,2,3,6,0,0,0,2,15,13.3,+3,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
21,21,2001-12-10,35-100,DAL,@,UTA,L (-9),0,23:41,2,8,.250,1,5,.200,1,1,1.000,0,0,0,4,0,0,0,2,6,3.2,+7,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
22,22,2001-12-11,35-101,DAL,,POR,W (+2),0,30:08,4,12,.333,2,6,.333,2,2,1.000,1,0,1,5,1,0,4,2,12,5.6,-2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
23,23,2001-12-13,35-103,DAL,,CLE,W (+20),0,30:28,6,12,.500,4,8,.500,1,1,1.000,0,2,2,7,1,1,0,2,17,17.4,+27,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
24,24,2001-12-15,35-105,DAL,,MIN,W (+8),0,21:04,6,10,.600,3,5,.600,1,2,.500,0,2,2,6,0,0,0,3,16,14.6,+8,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
25,25,2001-12-18,35-108,DAL,@,MIN,W (+4),0,25:05,6,10,.600,3,6,.500,0,0,,1,0,1,3,0,0,1,1,15,11.8,+15,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
26,26,2001-12-20,35-110,DAL,,MIL,W (+12),0,21:44,6,11,.545,2,5,.400,1,1,1.000,0,0,0,3,1,0,0,0,15,12.8,-6,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
27,27,2001-12-22,35-112,DAL,,ORL,W (+22),0,27:38,5,14,.357,4,8,.500,4,4,1.000,0,3,3,5,1,0,2,1,18,13.2,+16,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
28,28,2001-12-26,35-116,DAL,@,SAS,W (+3),0,29:22,5,8,.625,3,5,.600,2,2,1.000,0,0,0,3,2,0,6,3,15,8.3,+5,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
29,29,2001-12-27,35-117,DAL,,CHI,W (+15),0,27:28,3,10,.300,1,5,.200,0,0,,1,0,1,4,0,1,2,0,7,3.4,+5,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
30,30,2001-12-29,35-119,DAL,,ATL,W (+16),0,24:47,1,11,.091,1,7,.143,2,4,.500,0,2,2,5,0,1,4,3,5,-3.5,+12,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
31,31,2002-01-02,35-123,DAL,@,CHI,W (+10),0,23:42,3,9,.333,2,3,.667,0,0,,0,1,1,3,1,0,2,4,8,2.7,+2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
32,32,2002-01-03,35-124,DAL,@,NYK,L (-7),0,33:53,3,11,.273,1,6,.167,0,0,,0,2,2,7,2,0,3,2,7,4.2,+9,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
33,33,2002-01-05,35-126,DAL,,SAS,L (-2),0,35:52,4,10,.400,2,4,.500,3,4,.750,0,5,5,6,0,0,1,2,13,11.1,+10,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
34,34,2002-01-08,35-129,DAL,,DEN,W (+1),0,24:53,3,11,.273,2,6,.333,0,0,,0,2,2,0,2,0,1,1,8,2.7,-5,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
35,35,2002-01-10,35-131,DAL,,NYK,W (+22),0,23:05,5,12,.417,1,7,.143,2,2,1.000,0,0,0,5,4,2,4,1,13,11.1,+3,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
36,36,2002-01-12,35-133,DAL,,IND,W (+9),0,24:36,3,10,.300,1,4,.250,2,2,1.000,0,3,3,2,1,0,0,0,9,6.5,+13,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
37,37,2002-01-14,35-135,DAL,@,ORL,L (-26),0,28:39,2,9,.222,0,5,.000,2,2,1.000,1,0,1,4,2,0,3,2,6,2.2,-11,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
38,38,2002-01-15,35-136,DAL,@,ATL,W (+9),0,24:50,6,13,.462,6,12,.500,0,0,,1,2,3,4,1,0,1,4,18,13.8,-4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
39,39,2002-01-17,35-138,DAL,@,MEM,W (+11),0,29:03,3,8,.375,2,4,.500,0,0,,0,1,1,6,0,0,0,3,8,6.9,+4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
40,40,2002-01-19,35-140,DAL,,UTA,W (+3),0,14:13,1,7,.143,1,5,.200,2,2,1.000,0,2,2,0,0,0,1,2,5,-0.7,+2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
41,41,2002-01-21,35-142,DAL,,NJN,W (+8),0,22:10,3,9,.333,2,7,.286,0,0,,0,3,3,6,1,0,0,2,8,8.2,+1,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
42,42,2002-01-22,35-143,DAL,@,HOU,W (+6),0,16:00,2,9,.222,1,4,.250,5,6,.833,1,0,1,3,0,0,0,4,10,5.3,+10,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
43,43,2002-01-24,35-145,DAL,@,DEN,W (+7),0,24:08,3,6,.500,3,4,.750,7,8,.875,0,4,4,6,0,0,3,0,16,15.0,+9,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
44,44,2002-01-26,35-147,DAL,@,LAC,W (+21),0,24:19,7,13,.538,4,6,.667,2,2,1.000,0,0,0,9,1,0,0,2,20,20.2,+20,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
45,45,2002-01-29,35-150,DAL,,LAC,L (-17),0,26:46,5,14,.357,3,8,.375,0,0,,0,1,1,7,2,0,1,0,13,11.4,-13,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
46,46,2002-01-31,35-152,DAL,,HOU,W (+4),0,17:52,3,9,.333,2,4,.500,1,2,.500,0,0,0,2,1,0,0,0,9,5.9,-9,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
47,47,2002-02-03,35-155,DAL,,LAL,L (-7),0,16:48,1,7,.143,1,5,.200,0,0,,0,2,2,4,0,0,0,2,3,1.1,-4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
48,48,2002-02-05,35-157,DAL,@,IND,W (+1),0,31:52,9,13,.692,3,6,.500,0,0,,0,3,3,3,1,0,0,1,21,19.1,+24,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
49,49,2002-02-06,35-158,DAL,@,NJN,W (+12),0,31:55,3,12,.250,1,9,.111,4,4,1.000,1,2,3,2,0,0,3,0,11,3.5,+16,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
50,50,2002-02-12,35-164,DAL,@,SEA,W (+6),0,16:40,4,10,.400,2,7,.286,0,0,,0,2,2,1,1,0,1,0,10,5.9,+2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
51,51,2002-02-13,35-165,DAL,@,POR,L (-11),0,27:19,6,14,.429,5,8,.625,2,2,1.000,0,4,4,3,1,0,2,2,19,13.1,-2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
52,52,2002-02-16,35-168,DAL,@,LAC,L (-9),0,25:12,3,11,.273,2,5,.400,0,0,,2,1,3,4,0,0,0,1,8,5.6,-4,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
53,53,2002-02-17,35-169,DAL,@,PHO,W (+13),0,17:36,2,5,.400,1,4,.250,0,0,,0,4,4,4,0,0,0,1,5,5.9,-7,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
54,54,2002-02-19,35-171,DAL,,MIN,L (-17),0,21:43,2,6,.333,2,6,.333,0,1,.000,0,1,1,5,0,0,3,3,6,1.8,-15,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
55,55,2002-02-23,35-175,DEN,@,POR,L (-11),1,26:22,4,9,.444,2,5,.400,1,1,1.000,0,2,2,5,0,0,2,3,11,7.2,-8,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
56,56,2002-02-24,35-176,DEN,,ATL,L (-5),1,32:58,2,14,.143,1,8,.125,1,2,.500,0,2,2,10,4,1,3,0,6,5.9,-15,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
57,57,2002-02-27,35-179,DEN,@,GSW,L (-17),1,27:55,6,16,.375,5,11,.455,1,2,.500,1,2,3,6,1,0,1,3,18,13.1,-10,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
58,58,2002-03-01,35-181,DEN,,MEM,W (+13),1,24:30,7,11,.636,3,6,.500,5,5,1.000,0,2,2,3,1,0,2,1,22,18.4,+18,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
59,59,2002-03-03,35-183,DEN,,DAL,L (-6),1,36:08,7,14,.500,2,7,.286,0,0,,0,1,1,9,1,0,5,3,16,10.4,-17,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
60,60,2002-03-04,35-184,DEN,@,UTA,L (-18),1,16:59,2,4,.500,2,3,.667,2,2,1.000,0,1,1,2,1,0,5,4,8,2.1,-13,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
61,61,2002-03-07,35-187,DEN,,NYK,W (+11),1,20:54,3,9,.333,3,6,.500,0,0,,0,0,0,9,2,0,1,1,9,10.8,0,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
62,62,2002-03-09,35-189,DEN,,POR,W (+3),1,24:45,3,7,.429,2,6,.333,1,2,.500,0,3,3,8,0,0,2,4,9,7.8,-12,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
63,63,2002-03-11,35-191,DEN,,SAS,L (-15),1,24:01,1,9,.111,1,5,.200,0,0,,0,3,3,3,0,1,4,0,3,-3.2,-5,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
64,64,2002-03-13,35-193,DEN,@,ATL,L (-3),1,31:09,7,17,.412,5,12,.417,1,5,.200,0,4,4,4,2,0,3,2,20,11.5,+1,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
65,65,2002-03-15,35-195,DEN,@,ORL,L (-22),1,17:00,0,2,.000,0,2,.000,0,0,,0,2,2,6,2,0,2,2,0,2.6,-15,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
66,,2002-03-16,35-196,DEN,@,MIA,L (-25),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
67,,2002-03-18,35-198,DEN,,DET,L (-7),Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,Player Suspended,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
68,66,2002-03-20,35-200,DEN,,WAS,L (-32),1,17:41,1,5,.200,0,0,,0,0,,0,1,1,7,1,0,4,1,2,0.7,-29,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
69,67,2002-03-21,35-201,DEN,@,SAC,L (-36),1,15:57,1,4,.250,1,3,.333,0,0,,0,2,2,3,2,0,4,1,3,0.9,-17,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
70,68,2002-03-23,35-203,DEN,,SEA,W (+3),1,8:36,3,5,.600,1,1,1.000,0,0,,0,1,1,2,0,0,0,0,7,6.4,+2,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
71,,2002-03-25,35-205,DEN,@,NYK,W (+1),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
72,,2002-03-26,35-206,DEN,@,WAS,L (-16),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
73,,2002-03-28,35-208,DEN,@,MIL,L (-7),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
74,,2002-03-30,35-210,DEN,@,CHI,W (+16),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2002,hardati01,https://www.basketball-reference.com/players/h/hardati01/gamelog/2002
