Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,session,player,gamelog_url
1,1,1995-11-04,22-226,ORL,@,ATL,L (-33),0,8:00,2,4,.500,0,0,,0,0,,1,3,4,0,1,0,1,3,4,2.4,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
2,2,1995-11-06,22-228,ORL,,WSB,W (+10),0,1:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,0,0,-0.7,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
3,3,1995-11-08,22-230,ORL,,NJN,W (+8),0,20:00,0,1,.000,0,0,,1,2,.500,0,1,1,0,1,2,0,4,1,1.0,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
4,4,1995-11-10,22-232,ORL,@,BOS,W (+16),0,10:00,3,5,.600,0,0,,0,0,,2,2,4,0,0,0,1,6,6,2.3,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
5,5,1995-11-11,22-233,ORL,,MIA,W (+1),0,13:00,0,4,.000,0,0,,2,2,1.000,2,1,3,0,0,1,1,3,2,-0.6,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
6,6,1995-11-20,22-242,ORL,,GSW,W (+6),0,14:00,4,7,.571,0,0,,0,0,,4,1,5,0,0,0,0,1,8,7.4,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
7,7,1995-11-22,22-244,ORL,,VAN,W (+2),0,5:00,0,1,.000,0,0,,0,0,,1,1,2,0,0,0,0,2,0,-0.5,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
8,8,1995-11-25,22-247,ORL,@,WSB,W (+2),0,4:00,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,0,0,-0.3,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
9,9,1995-11-30,22-252,ORL,,DAL,W (+14),0,13:00,2,4,.500,0,0,,0,0,,0,3,3,1,1,0,1,4,4,2.0,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
10,10,1995-12-29,22-281,ORL,,LAC,W (+24),0,13:00,4,4,1.000,0,0,,1,2,.500,2,4,6,1,0,1,2,4,9,7.8,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
11,11,1996-01-05,22-288,ORL,,SEA,W (+22),0,4:00,0,4,.000,0,0,,0,0,,0,1,1,1,0,0,0,0,0,-1.8,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
12,12,1996-01-12,22-295,ORL,,MIL,W (+5),0,11:00,1,2,.500,0,0,,0,0,,1,0,1,0,0,1,1,5,2,-0.6,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
13,13,1996-01-13,22-296,ORL,@,SAS,L (-1),0,11:00,2,6,.333,0,0,,0,0,,4,0,4,0,1,1,0,3,4,3.9,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
14,14,1996-01-15,22-298,ORL,@,DAL,L (-15),0,11:00,0,1,.000,0,0,,0,0,,1,3,4,0,0,0,0,1,0,0.5,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
15,15,1996-01-17,22-300,ORL,@,PHO,W (+18),0,12:00,0,0,,0,0,,2,2,1.000,1,1,2,0,0,2,1,3,2,2.2,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
16,16,1996-01-19,22-302,ORL,@,UTA,L (-12),0,6:00,0,0,,0,0,,0,0,,0,2,2,0,0,0,2,6,0,-3.8,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
17,17,1996-01-21,22-304,ORL,@,HOU,W (+1),0,5:00,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-1.1,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
18,18,1996-01-23,22-306,ORL,,PHI,W (+15),0,18:00,2,6,.333,0,0,,2,4,.500,2,3,5,1,1,0,0,3,6,4.6,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
19,19,1996-01-26,22-309,ORL,@,ATL,L (-12),0,9:00,0,0,,0,0,,0,0,,1,0,1,0,0,0,0,2,0,-0.1,1996,vaughda02,https://www.basketball-reference.com/players/v/vaughda02/gamelog/1996
