Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2022-10-19,19-216,NOP,@,BRK,W (+22),0,3:12,0,1,.000,0,0,,0,0,,0,0,0,2,0,0,0,1,0,0.3,-2,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
2,,2022-10-21,19-218,NOP,@,CHO,W (+12),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
3,,2022-10-23,19-220,NOP,,UTA,L (-1),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
4,2,2022-10-25,19-222,NOP,,DAL,W (+2),0,22:07,4,5,.800,1,1,1.000,2,2,1.000,1,2,3,2,3,1,1,3,11,13.3,-18,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
5,,2022-10-28,19-225,NOP,@,PHO,L (-13),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
6,,2022-10-30,19-227,NOP,@,LAC,W (+21),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
7,3,2022-11-02,19-230,NOP,@,LAL,L (-3),0,16:06,3,5,.600,2,3,.667,0,2,.000,1,4,5,2,0,1,1,0,8,7.9,+5,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
8,,2022-11-04,19-232,NOP,,GSW,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
9,4,2022-11-05,19-233,NOP,@,ATL,L (-3),0,5:08,0,1,.000,0,1,.000,0,0,,1,2,3,0,0,0,1,0,0,-0.4,-3,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
10,,2022-11-07,19-235,NOP,@,IND,L (-7),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
11,,2022-11-09,19-237,NOP,@,CHI,W (+4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,daniedy01,https://www.basketball-reference.com/players/d/daniedy01/gamelog/2023
