Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,,2022-10-19,20-099,CHI,@,MIA,W (+8),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
2,,2022-10-21,20-101,CHI,@,WAS,L (-2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
3,1,2022-10-22,20-102,CHI,,CLE,L (-32),0,4:07,0,1,.000,0,0,,0,0,,0,0,0,0,0,0,1,0,0,-1.7,-6,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
4,2,2022-10-24,20-104,CHI,,BOS,W (+18),0,2:06,0,1,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,0,0,-0.7,+1,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
5,3,2022-10-26,20-106,CHI,,IND,W (+15),0,0:59,0,0,,0,0,,0,0,,0,0,0,0,0,1,1,1,0,-0.7,+1,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
6,,2022-10-28,20-108,CHI,@,SAS,L (-5),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
7,4,2022-10-29,20-109,CHI,,PHI,L (-5),0,2:55,0,2,.000,0,1,.000,0,0,,0,0,0,1,0,0,0,0,0,-0.7,-1,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
8,,2022-11-01,20-112,CHI,@,BRK,W (+9),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
9,5,2022-11-02,20-113,CHI,,CHO,W (+18),0,1:51,0,1,.000,0,0,,0,0,,0,1,1,0,0,0,0,0,0,-0.4,0,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
10,,2022-11-04,20-115,CHI,@,BOS,L (-4),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,terryda01,https://www.basketball-reference.com/players/t/terryda01/gamelog/2023
