Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,,2022-10-20,20-272,LAC,@,LAL,W (+6),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
2,,2022-10-22,20-274,LAC,@,SAC,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
3,,2022-10-23,20-275,LAC,,PHO,L (-17),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
4,,2022-10-25,20-277,LAC,@,OKC,L (-14),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
5,1,2022-10-27,20-279,LAC,@,OKC,L (-8),0,1:47,1,1,1.000,0,0,,1,1,1.000,0,2,2,1,1,0,0,0,3,5.0,+6,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
6,2,2022-10-30,20-282,LAC,,NOP,L (-21),0,4:31,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,0,0,0.0,-3,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
7,,2022-10-31,20-283,LAC,,HOU,W (+2),Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,Did Not Play,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
8,,2022-11-02,20-285,LAC,@,HOU,W (+8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
9,,2022-11-04,20-287,LAC,@,SAS,W (+7),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
10,,2022-11-06,20-289,LAC,,UTA,L (-8),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2023,diabamo01,https://www.basketball-reference.com/players/d/diabamo01/gamelog/2023
