Rk,G,Date,Age,Tm,Unnamed: 5,Opp,Unnamed: 7,GS,MP,FG,FGA,FG%,3P,3PA,3P%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,GmSc,+/-,session,player,gamelog_url
1,1,2014-10-29,21-229,MIN,@,MEM,L (-4),0,13:54,4,8,.500,0,0,,1,2,.500,0,3,3,1,0,0,3,1,9,2.8,+2,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
2,2,2014-10-30,21-230,MIN,,DET,W (+6),0,13:56,2,4,.500,0,0,,0,0,,0,3,3,0,0,1,0,0,4,3.6,-9,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
3,3,2014-11-01,21-232,MIN,,CHI,L (-1),0,20:05,6,7,.857,0,0,,0,1,.000,0,5,5,1,2,1,0,5,12,12.0,+6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
4,4,2014-11-05,21-236,MIN,@,BRK,W (+7),0,11:56,1,4,.250,0,0,,2,3,.667,0,1,1,1,0,0,0,1,4,1.8,-15,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
5,5,2014-11-07,21-238,MIN,@,ORL,L (-9),0,0:01,0,0,,0,0,,2,2,1.000,0,0,0,0,0,0,0,1,2,1.6,0,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
6,,2014-11-08,21-239,MIN,@,MIA,L (-10),Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,Inactive,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
7,6,2014-11-12,21-243,MIN,,HOU,L (-12),0,8:48,1,1,1.000,0,0,,0,0,,1,3,4,0,0,1,0,0,2,4.0,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
8,7,2014-11-14,21-245,MIN,@,NOP,L (-48),0,16:57,1,4,.250,0,0,,2,2,1.000,0,3,3,2,0,2,0,2,4,4.5,-18,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
9,8,2014-11-15,21-246,MIN,@,DAL,L (-14),1,28:36,4,8,.500,0,0,,2,2,1.000,1,6,7,4,0,0,0,2,10,10.5,-15,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
10,9,2014-11-19,21-250,MIN,,NYK,W (+16),0,14:02,3,7,.429,0,0,,0,0,,1,2,3,0,1,0,0,3,6,3.4,-6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
11,10,2014-11-21,21-252,MIN,,SAS,L (-29),0,32:05,9,14,.643,0,0,,2,4,.500,1,2,3,1,3,0,2,2,20,15.2,-11,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
12,11,2014-11-22,21-253,MIN,,SAC,L (-12),1,29:46,5,11,.455,0,0,,0,0,,6,0,6,2,1,2,0,3,10,11.1,-15,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
13,12,2014-11-26,21-257,MIN,,MIL,L (-17),0,20:51,6,11,.545,0,0,,0,0,,1,3,4,0,1,2,0,2,12,9.9,-6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
14,13,2014-11-28,21-259,MIN,@,LAL,W (+1),0,19:51,5,8,.625,0,0,,1,3,.333,1,2,3,1,0,0,3,1,11,5.2,-5,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
15,14,2014-11-30,21-261,MIN,@,POR,L (-14),0,10:48,1,4,.250,0,0,,0,0,,0,6,6,0,0,0,1,2,2,-0.4,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
16,15,2014-12-01,21-262,MIN,@,LAC,L (-26),0,30:15,2,6,.333,0,0,,2,4,.500,0,2,2,1,1,0,1,1,6,2.7,-13,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
17,16,2014-12-03,21-264,MIN,,PHI,L (-8),0,3:35,0,2,.000,0,0,,0,0,,0,1,1,0,0,1,0,1,0,-0.8,-7,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
18,17,2014-12-05,21-266,MIN,,HOU,L (-2),0,20:00,1,5,.200,0,0,,1,2,.500,1,4,5,1,1,0,1,2,3,1.3,+10,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
19,18,2014-12-06,21-267,MIN,@,SAS,L (-22),0,27:29,6,11,.545,0,1,.000,2,2,1.000,0,10,10,2,1,0,0,2,14,13.3,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
20,19,2014-12-08,21-269,MIN,,GSW,L (-16),0,14:23,2,8,.250,0,0,,0,0,,0,5,5,0,1,1,0,1,4,2.0,-10,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
21,20,2014-12-10,21-271,MIN,,POR,W (+8),0,9:38,0,1,.000,0,0,,0,0,,0,3,3,1,0,0,1,2,0,-0.9,+3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
22,21,2014-12-12,21-273,MIN,,OKC,L (-19),0,18:27,4,6,.667,0,0,,0,0,,2,1,3,3,1,0,1,2,8,8.4,+4,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
23,22,2014-12-14,21-275,MIN,,LAL,L (-6),0,18:58,3,11,.273,0,0,,0,0,,3,3,6,1,1,1,0,2,6,4.1,-9,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
24,23,2014-12-16,21-277,MIN,@,WAS,L (-14),0,6:21,0,2,.000,0,0,,0,0,,0,2,2,0,0,0,0,1,0,-1.2,-1,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
25,24,2014-12-19,21-280,MIN,@,BOS,L (-16),0,16:01,3,8,.375,0,1,.000,1,2,.500,4,3,7,1,0,0,0,2,7,5.8,-4,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
26,25,2014-12-21,21-282,MIN,,IND,L (-4),0,13:16,0,1,.000,0,0,,0,0,,0,4,4,0,0,0,1,0,0,-0.5,-5,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
27,26,2014-12-23,21-284,MIN,@,CLE,L (-21),0,11:30,0,4,.000,0,0,,0,0,,1,2,3,1,0,0,2,5,0,-4.8,-27,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
28,27,2014-12-26,21-287,MIN,@,DEN,L (-4),0,5:25,1,3,.333,0,0,,0,0,,0,1,1,0,0,0,0,1,2,0.2,-2,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
29,28,2014-12-27,21-288,MIN,@,GSW,L (-13),0,6:50,1,2,.500,1,1,1.000,1,4,.250,1,1,2,1,0,0,0,0,4,3.5,+13,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
30,29,2014-12-30,21-291,MIN,@,UTA,L (-6),0,16:36,1,2,.500,0,0,,2,2,1.000,0,2,2,0,0,0,0,0,4,3.6,0,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
31,30,2015-01-01,21-293,MIN,,SAC,L (-3),0,21:21,2,7,.286,0,1,.000,0,0,,0,5,5,0,2,1,1,3,4,1.9,+7,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
32,31,2015-01-03,21-295,MIN,,UTA,L (-12),0,16:39,3,7,.429,1,1,1.000,0,0,,2,2,4,2,2,0,1,0,7,7.7,-6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
33,32,2015-01-05,21-297,MIN,,DEN,L (-9),0,15:18,1,6,.167,0,0,,0,0,,1,2,3,0,0,0,3,1,2,-3.9,-18,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
34,33,2015-01-07,21-299,MIN,,PHO,L (-2),0,22:14,6,10,.600,0,0,,2,2,1.000,3,7,10,1,0,0,0,0,14,14.3,-1,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
35,34,2015-01-09,21-301,MIN,@,MIL,L (-14),0,20:52,3,6,.500,1,2,.500,0,0,,2,6,8,4,2,0,1,2,7,10.2,-14,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
36,35,2015-01-10,21-302,MIN,,SAS,L (-15),0,24:30,2,7,.286,0,2,.000,2,2,1.000,0,6,6,0,0,0,0,3,6,2.5,-11,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
37,36,2015-01-13,21-305,MIN,@,IND,W (+9),0,19:52,1,2,.500,0,0,,0,0,,0,3,3,2,1,0,0,4,2,2.7,-1,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
38,37,2015-01-16,21-308,MIN,@,PHO,L (-11),0,26:39,3,9,.333,1,1,1.000,2,4,.500,1,3,4,2,0,0,0,1,9,5.7,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
39,38,2015-01-17,21-309,MIN,@,DEN,W (+8),0,16:29,3,6,.500,0,0,,1,2,.500,1,2,3,0,0,0,0,1,7,4.5,+1,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
40,39,2015-01-19,21-311,MIN,@,CHO,L (-25),0,24:57,4,8,.500,1,2,.500,0,1,.000,3,6,9,1,0,0,2,5,9,5.2,-22,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
41,40,2015-01-21,21-313,MIN,,DAL,L (-23),0,15:37,2,7,.286,0,0,,2,4,.500,1,1,2,0,0,0,1,2,6,0.3,-11,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
42,41,2015-01-23,21-315,MIN,,NOP,L (-8),0,10:08,0,2,.000,0,0,,0,0,,1,0,1,0,0,0,1,1,0,-2.1,-7,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
43,42,2015-01-25,21-317,MIN,@,ATL,L (-12),0,0:12,0,0,,0,0,,0,0,,0,0,0,0,0,0,0,1,0,-0.4,-2,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
44,43,2015-01-26,21-318,MIN,@,OKC,L (-8),0,19:07,3,7,.429,0,2,.000,1,2,.500,1,5,6,0,1,1,0,2,7,6.0,-13,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
45,44,2015-01-28,21-320,MIN,,BOS,W (+12),0,8:29,0,1,.000,0,1,.000,0,0,,0,6,6,0,0,0,1,0,0,0.1,-2,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
46,45,2015-01-30,21-322,MIN,@,PHI,L (-9),0,6:57,1,2,.500,0,1,.000,0,0,,0,0,0,1,0,0,0,1,2,1.3,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
47,46,2015-01-31,21-323,MIN,,CLE,L (-16),0,12:31,0,0,,0,0,,0,0,,0,1,1,1,0,0,1,2,0,-0.8,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
48,47,2015-02-02,21-325,MIN,@,DAL,L (-6),0,12:11,2,3,.667,0,0,,0,0,,1,3,4,0,0,0,0,0,4,4.3,-16,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
49,48,2015-02-04,21-327,MIN,,MIA,W (+1),0,16:45,3,6,.500,0,1,.000,0,0,,0,3,3,0,0,1,0,1,6,4.2,-6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
50,49,2015-02-06,21-329,MIN,,MEM,W (+1),0,17:23,2,4,.500,0,0,,2,2,1.000,2,1,3,1,1,0,1,2,6,5.6,-3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
51,50,2015-02-08,21-331,MIN,@,DET,W (+11),0,16:38,1,2,.500,0,0,,0,0,,1,4,5,1,0,0,1,0,2,2.6,+3,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
52,51,2015-02-09,21-332,MIN,,ATL,L (-12),0,15:00,0,3,.000,0,0,,2,4,.500,1,1,2,2,0,1,0,1,2,1.8,-7,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
53,52,2015-02-11,21-334,MIN,,GSW,L (-3),0,10:50,0,3,.000,0,0,,4,4,1.000,0,3,3,0,0,0,1,1,4,1.4,-8,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
54,53,2015-02-20,21-343,MIN,,PHO,W (+2),1,8:36,1,4,.250,0,0,,0,0,,2,2,4,0,0,0,0,1,2,1.2,+6,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
55,,2015-02-23,21-346,MIN,@,HOU,L (-11),Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,Not With Team,2015,bennean01,https://www.basketball-reference.com/players/b/bennean01/gamelog/2015
